Id,Price (EUR),Transmission,Number of Gears,Body Type,Number of seats,Drive wheel,Fuel Type,Number of Cylinders,Volume of engine,Power,Max Torque,Top Speed,Acceleration to 100km/h,Combined consumption l/100km
759,14063,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1570,110,146,180.0,10.7,9.4
768,16558,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1570,106,132,180.0,11.3,8.5
775,42370,6 speed manual transmission,6,"3-doors, coup&eacute;",4,front,gasoline,4,2198,185,230,222.0,8.6,9.4
787,40950,6 speed manual transmission,6,"3-doors, coup&eacute;",4,front,gasoline,4,1742,200,320,232.0,7.7,8.1
797,23450,6 speed manual transmission,6,"5-doors, hatchback",5,front,gasoline,4,1368,120,206,185.0,10.6,6.4
816,9906,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,4,1570,109,142,175.0,NaN,9.3
821,13155,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,4,1570,109,142,175.0,11.5,9.3
824,30715,5 speed manual transmission,5,"3-doors, coup&eacute;",5,front,gasoline,4,1747,140,163,200.0,10.6,8.5
838,30495,5 speed manual transmission,5,"3-doors, coup&eacute;",5,front,gasoline,4,1747,140,163,200.0,10.6,8.5
854,12552,5 speed manual transmission,5,"2-doors, coup&eacute;",4,rear,gasoline,4,1962,130,178,196.0,9.4,10.0
855,18296,5 speed manual transmission,5,"2-doors, coup&eacute;",4,rear,gasoline,4,1962,130,180,190.0,9.4,9.9
17850,5423,4 speed manual transmission,4,"4-doors, hatchback",5,rear,gasoline,4,1238,55,106,155.0,16.0,9.3
17855,6351,4 speed manual transmission,4,"5-doors, hatchback",5,rear,gasoline,4,1238,55,90,145.0,17.5,8.2
17863,7712,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1298,68,99,155.0,13.0,7.5
17875,9754,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1468,72,119,160.0,12.8,7.6
17883,7939,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1298,68,99,155.0,13.0,7.5
17895,6668,4 speed manual transmission,4,"5-doors, station wagon",5,rear,gasoline,4,1439,68,105,160.0,14.8,9.3
17897,24995,5 speed manual transmission,5,"5-doors, suv/crossover",5,front,gasoline,4,1997,134,183,174.0,12.2,9.6
17910,27430,5 speed manual transmission,5,"5-doors, suv/crossover",5,front,gasoline,4,1997,134,183,174.0,12.2,9.6
17916,37995,5 speed manual transmission,5,"5-doors, suv/crossover",5,front,gasoline,6,2656,189,248,190.0,10.0,10.1
17935,35995,6 speed manual transmission,6,"5-doors, suv/crossover",NaN,front,gasoline,4,2359,174,226,190.0,10.7,8.5
17955,41995,6 speed manual transmission,6,"5-doors, suv/crossover",NaN,front,gasoline,4,2359,192,242,190.0,10.0,8.7
17976,12704,5 speed manual transmission,5,"2-doors, coup&eacute;",5,front,gasoline,4,1468,84,120,170.0,10.5,8.3
17981,13591,5 speed manual transmission,5,"2-doors, coup&eacute;",5,front,gasoline,4,1495,88,127,179.0,11.1,6.5
17985,14271,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1795,95,143,160.0,13.0,8.5
18002,17221,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1796,98,144,165.0,12.1,7.0
18013,21325,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1997,136,180,199.0,9.6,8.9
18019,17675,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1997,95,157,170.0,11.5,8.8
18024,25995,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1997,133,178,195.0,13.3,9.0
18030,23495,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1998,145,188,202.0,10.5,7.8
18043,27495,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1998,164,197,207.0,NaN,7.7
18055,42895,4 speed automatic,4,"5-doors, suv/crossover",5,front+rear,gasoline,6,3497,194,294,178.0,10.7,15.2
18062,44295,4 speed automatic,4,"5-doors, suv/crossover",5,front+rear,gasoline,6,3497,194,294,178.0,10.7,15.2
18065,23595,5 speed manual transmission,5,"5-doors, mpv",7,front,gasoline,4,1997,136,183,179.0,13.1,9.3
18072,27995,5 speed manual transmission,5,"5-doors, mpv",7,front,gasoline,4,1975,140,184,183.0,12.6,8.7
18077,23495,5 speed manual transmission,5,"5-doors, suv/crossover",5,front,gasoline,4,1975,141,184,180.0,10.4,8.0
18095,23995,5 speed manual transmission,5,"4-doors, hatchback",5,front,gasoline,4,1591,140,167,201.0,9.8,5.6
18101,34995,4 speed automatic,4,"4-doors, sedan",5,front,gasoline,6,2493,163,230,215.0,10.1,9.8
18103,36245,5 speed automatic,5,"4-doors, sedan",5,front,gasoline,6,3497,197,292,230.0,8.6,12.0
18105,68550,7 speed automatic,7,"5-doors, suv/crossover",5,front+rear,gasoline,6,3696,320,360,240.0,6.4,11.2
18116,93610,7 speed automatic,7,"5-doors, suv/crossover",5,front+rear,gasoline,6,3696,320,360,233.0,6.8,12.0
18133,50550,6 speed manual transmission,6,"4-doors, sedan",5,rear,gasoline,6,3696,320,360,249.0,5.8,10.5
18144,58465,6 speed manual transmission,6,"2-doors, coup&eacute;",5,rear,gasoline,6,3696,320,360,249.0,5.8,10.5
18151,68750,6 speed manual transmission,6,"2-doors, convertible",5,rear,gasoline,6,3696,320,360,250.0,6.2,11.9
18155,67795,7 speed automatic,7,"4-doors, sedan",5,rear,gasoline,6,3696,320,360,250.0,6.2,10.2
18177,49715,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,6,2967,240,300,234.0,7.5,10.3
18185,50630,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,6,2497,201,250,228.0,8.6,9.5
18198,52200,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,6,2497,201,250,228.0,8.6,9.5
18224,33500,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,6,2099,157,200,210.0,9.4,9.2
18255,45690,5 speed manual transmission,5,"4-doors, sedan",5,front+rear,gasoline,6,2495,194,244,225.0,8.3,9.6
18267,38690,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,6,2099,157,200,207.0,9.7,9.3
18292,45690,5 speed manual transmission,5,"5-doors, station wagon",5,front+rear,gasoline,6,2495,194,244,222.0,8.6,9.7
18304,69380,6 speed automatic,6,"4-doors, sedan",5,rear,gasoline,6,2967,238,293,237.0,8.3,10.5
18324,61600,8 speed automatic,8,"4-doors, sedan",5,rear,gasoline,4,1999,240,340,240.0,7.9,8.1
18356,81454,3 speed automatic,3,"4-doors, sedan",5,rear,gasoline,12,5343,254,369,233.0,9.5,15.8
18357,33103,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,6,3442,162,255,184.0,11.0,12.5
18364,51257,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,6,2919,150,225,196.0,9.6,10.3
18383,66070,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,6,3239,219,315,222.0,8.4,10.7
18405,73880,5 speed automatic,5,"4-doors, sedan",5,rear,gasoline,8,3248,240,316,225.0,8.5,12.1
73927,69383,5 speed manual transmission,5,"2-doors, convertible",2,rear,gasoline,8,3946,190,312,200.0,6.0,12.9
73930,158999,6 speed automatic,6,"2-doors, convertible",2,rear,gasoline,8,4799,367,490,249.0,4.5,11.0
73932,6260,4 speed manual transmission,4,"3-doors, hatchback",4,front,gasoline,4,954,45,62,128.0,20.0,NaN
73936,6623,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,954,45,62,128.0,20.0,NaN
73942,81231,7 speed automatic with double clutch,7,"2-doors, coup&eacute;",2,rear,gasoline,4,1988,300,380,275.0,4.9,7.9
73946,83231,7 speed automatic with double clutch,7,"2-doors, convertible",2,rear,gasoline,4,1988,300,380,275.0,4.9,7.9
73949,8259,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1108,48,80,138.0,21.4,6.6
73958,9425,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1237,54,88,146.0,16.0,6.7
73966,0,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1397,60,102,151.0,15.0,6.6
73978,10573,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1397,60,102,151.0,15.0,6.9
73984,8508,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1218,59,91,145.0,15.7,7.4
73988,8620,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1397,64,102,152.0,16.7,7.5
74001,10051,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1397,64,101,156.0,NaN,7.1
74007,9652,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1397,64,102,150.0,NaN,7.9
74018,10843,4 speed manual transmission,4,"5-doors, station wagon",5,front,gasoline,4,1397,64,101,154.0,NaN,7.3
74023,0,4 speed automatic,4,"4-doors, convertible",5,rear,gasoline,8,6750,325,738,225.0,8.5,19.0
74024,427445,8 speed automatic,8,"2-doors, convertible",5,rear,gasoline,12,6592,570,780,250.0,4.9,14.2
74025,0,5 speed automatic,5,"4-doors, sedan",5,rear,gasoline,12,5379,326,490,225.0,7.5,17.4
74026,0,5 speed automatic,5,"4-doors, sedan",5,rear,gasoline,12,5379,326,490,225.0,7.5,17.4
74027,0,4 speed automatic,4,"4-doors, sedan",5,rear,gasoline,8,6750,245,535,214.0,9.5,17.1
74028,234916,4 speed automatic,4,"4-doors, sedan",5,rear,gasoline,8,6750,250,NaN,215.0,9.3,16.6
74029,267327,4 speed automatic,4,"4-doors, sedan",5,rear,gasoline,8,6750,245,NaN,215.0,9.3,16.6
74031,27825,6 speed manual transmission,6,"5-doors, suv/crossover",5,front,gasoline,3,999,115,200,181.0,10.7,5.4
74048,0,5 speed manual transmission,5,"2-doors, coup&eacute;",0,front,gasoline,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74051,4334,5 speed manual transmission,5,"2-doors, coup&eacute;",0,front,gasoline,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74052,0,5 speed manual transmission,5,"2-doors, coup&eacute;",0,front,gasoline,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74055,10975,5 speed manual transmission,5,"5-doors, hatchback",4,front,gasoline,3,999,60,95,161.0,14.4,4.1
59528,38790,6 speed manual transmission,6,"4-doors, pick-up",5,rear,diesel,4,1998,155,360,171.0,NaN,7.4
74064,62396,6 speed manual transmission,6,"2-doors, coup&eacute;",4,rear,gasoline,4,1998,200,205,226.0,7.6,8.6
74066,17241,5 speed manual transmission,5,"5-doors, mpv",6,front+rear,gasoline,4,1189,54,97,128.0,17.2,NaN
74067,17515,5 speed manual transmission,5,"5-doors, hatchback",5,front+rear,gasoline,4,1328,93,118,155.0,11.7,6.9
74069,80200,traploze automatic,t,"5-doors, hatchback",5,rear,n/a,NaN,NaN,320,440,210.0,5.5,NaN
74080,37135,5 speed manual transmission,5,"5-doors, suv/crossover",5,front+rear,gasoline,6,2959,143,240,165.0,NaN,14.6
164319,86965,6 speed manual transmission,6,"4-doors, pick-up",5,rear,diesel,6,2967,163,450,179.0,NaN,8.3
74086,26980,6 speed manual transmission,6,"3-doors, hatchback",4,front,gasoline,4,1197,105,175,180.0,10.9,5.4
74092,31580,6 speed manual transmission,6,"2-doors, convertible",4,front,gasoline,4,1197,105,175,178.0,11.7,5.5
74098,7055,4 speed manual transmission,4,"2-doors, sedan",5,front,gasoline,4,1093,50,76,145.0,15.4,8.2
74102,14231,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,4,1986,97,154,155.0,15.4,11.7
74108,16297,4 speed manual transmission,4,"5-doors, station wagon",5,rear,gasoline,4,1986,97,154,155.0,15.4,11.7
74114,19903,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,6,2849,129,212,180.0,11.5,13.3
74118,25192,5 speed manual transmission,5,"5-doors, station wagon",5,rear,gasoline,6,2849,155,230,185.0,10.0,12.6
74120,7710,4 speed manual transmission,4,"3-doors, hatchback",5,rear,gasoline,4,1397,70,108,153.0,13.0,9.4
74125,8055,4 speed manual transmission,4,"3-doors, hatchback",5,rear,gasoline,4,1397,64,105,150.0,16.5,9.0
74130,5622,4 speed manual transmission,4,"4-doors, hatchback",5,front,gasoline,4,1098,46,75,126.0,22.0,7.8
74134,7256,4 speed manual transmission,4,"3-doors, station wagon",5,front,gasoline,4,1275,55,87,140.0,17.0,7.8
74135,93025,5 speed manual transmission,5,"4-doors, sedan",5,rear,gasoline,6,3980,249,392,230.0,7.4,11.6
74139,257755,7 speed automatic with double clutch,7,"2-doors, coup&eacute;",2,rear,gasoline,8,3799,600,600,333.0,3.1,11.7
74141,293202,7 speed automatic with double clutch,7,"2-doors, coup&eacute;",2,rear,gasoline,8,3799,625,600,329.0,3.3,11.7
48033,17380,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1587,116,145,185.0,11.4,7.1
48046,19962,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1762,107,150,185.0,11.2,7.2
48052,14609,5 speed manual transmission,5,"5-doors, station wagon",5,front,gasoline,4,1587,90,135,170.0,11.5,7.4
48055,24774,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1998,150,180,210.0,8.7,7.7
48057,8962,4 speed manual transmission,4,"2-doors, coup&eacute;",5,rear,gasoline,4,1588,75,116,165.0,NaN,9.2
48059,10843,4 speed manual transmission,4,"2-doors, coup&eacute;",5,rear,gasoline,4,1588,86,123,170.0,13.5,8.8
48060,12093,5 speed manual transmission,5,"2-doors, coup&eacute;",5,front,gasoline,4,1588,86,123,170.0,13.5,8.8
48061,16629,5 speed manual transmission,5,"2-doors, coup&eacute;",5,front,gasoline,4,1587,86,135,175.0,12.4,7.1
48063,22117,5 speed manual transmission,5,"3-doors, coup&eacute;",4,front,gasoline,4,1587,105,142,195.0,11.0,7.1
48066,26884,5 speed manual transmission,5,"3-doors, coup&eacute;",4,front,gasoline,4,1762,116,154,200.0,10.2,7.9
48069,27150,6 speed manual transmission,6,"3-doors, coup&eacute;",4,front,gasoline,4,1794,143,172,205.0,8.7,7.7
48071,27650,6 speed manual transmission,6,"3-doors, coup&eacute;",4,front,gasoline,4,1794,143,170,205.0,8.7,7.7
48073,10596,5 speed manual transmission,5,"3-doors, coup&eacute;",5,rear,gasoline,4,1968,89,145,175.0,12.8,9.8
48077,13137,5 speed manual transmission,5,"3-doors, coup&eacute;",5,rear,gasoline,4,1972,105,157,180.0,13.0,8.9
48080,16041,5 speed manual transmission,5,"3-doors, coup&eacute;",5,front,gasoline,4,1587,124,142,190.0,10.5,7.4
48083,17536,5 speed manual transmission,5,"3-doors, coup&eacute;",5,front,gasoline,4,1587,86,135,175.0,12.4,7.1
48088,41171,5 speed manual transmission,5,"2-doors, convertible",4,front,gasoline,4,1998,156,186,210.0,9.3,8.0
48089,55360,5 speed manual transmission,5,"2-doors, convertible",4,front,gasoline,4,1998,175,186,215.0,8.6,9.9
48090,8438,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1295,75,103,160.0,14.1,6.9
48098,10094,4 speed manual transmission,4,"3-doors, hatchback",5,front,gasoline,4,1295,75,103,155.0,11.7,7.1
48111,12660,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1332,88,111,175.0,11.5,6.7
48127,13155,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1332,86,120,175.0,12.5,6.8
48141,14573,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1398,96,130,185.0,11.8,6.8
48153,15990,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1398,97,130,185.0,12.0,6.7
48177,17290,5 speed manual transmission,5,"3-doors, hatchback",5,front,gasoline,4,1398,97,130,185.0,12.0,6.7
48204,8483,4 speed manual transmission,4,"3-doors, hatchback",5,rear,gasoline,4,1290,60,93,150.0,13.8,7.8
48206,10707,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1295,75,103,160.0,11.7,6.6
48211,14292,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1332,88,111,175.0,11.5,6.7
48218,14290,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1332,86,120,175.0,12.5,6.9
48229,13670,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1398,96,130,185.0,11.8,6.8
48244,15990,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1398,97,130,185.0,12.0,6.7
48268,19790,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1398,97,130,185.0,12.0,6.7
48298,10571,3 speed automatic,3,"5-doors, hatchback",5,rear,gasoline,4,1295,75,103,155.0,17.8,7.2
48301,9731,4 speed manual transmission,4,"5-doors, hatchback",5,front,gasoline,4,1295,75,103,160.0,14.1,6.9
48308,12522,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1295,75,103,160.0,11.7,6.5
48318,16334,5 speed manual transmission,5,"5-doors, hatchback",5,front,gasoline,4,1332,88,111,175.0,11.5,6.7
48323,6804,4 speed manual transmission,4,"2-doors, sedan",5,rear,gasoline,4,1290,60,93,150.0,13.8,7.8
48325,7077,4 speed manual transmission,4,"2-doors, sedan",5,rear,gasoline,4,1290,60,93,150.0,13.8,7.8
48330,7939,4 speed manual transmission,4,"3-doors, sedan",5,rear,gasoline,4,1290,60,93,150.0,13.8,7.8
48332,7043,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,4,1290,60,93,150.0,13.8,7.8
48333,7941,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,4,1290,60,93,150.0,13.8,7.8
48335,8120,4 speed manual transmission,4,"4-doors, sedan",5,rear,gasoline,4,1295,75,103,155.0,14.4,7.4
48341,9867,4 speed manual transmission,4,"4-doors, sedan",5,front,gasoline,4,1295,75,103,160.0,14.1,6.9
48348,12987,3 speed automatic,3,"4-doors, sedan",5,front,gasoline,4,1295,75,103,155.0,17.0,7.0
48357,13591,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1332,88,111,175.0,11.5,6.7
48371,14425,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1332,86,120,175.0,12.5,6.9
48380,15090,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1598,110,150,195.0,10.0,7.0
48384,17990,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1398,97,130,185.0,12.0,6.7
36454,26496,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1998,135,180,205.0,10.9,9.6
36481,34250,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,1997,138,190,210.0,10.6,8.6
36506,38350,5 speed manual transmission,5,"4-doors, sedan",5,front,gasoline,4,2230,158,217,220.0,9.6,9.1
36537,22644,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1761,100,147,165.0,14.3,10.3
36551,26682,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1998,122,170,177.0,13.1,10.6
36566,32350,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1997,138,190,185.0,11.2,9.1
36615,36990,5 speed manual transmission,5,"5-doors, mpv",NaN,front,gasoline,4,1997,140,200,188.0,11.2,9.0
36632,17325,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1360,75,118,155.0,16.2,6.6
36634,29990,traploze automatic,t,"5-doors, hatchback",4,rear,n/a,NaN,NaN,64,180,130.0,15.9,NaN
36635,13520,5 speed manual transmission,5,"4-doors, mpv",5,front,gasoline,4,1360,75,120,150.0,14.3,7.1
36649,15756,5 speed manual transmission,5,"4-doors, mpv",5,front,gasoline,4,1360,75,120,150.0,14.5,7.5
36662,18950,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1598,90,132,160.0,15.3,8.2
36685,23050,5 speed manual transmission,5,"5-doors, mpv",5,front,gasoline,4,1598,98,152,162.0,13.8,7.1
36691,34250,6 speed manual transmission,6,"2-doors, coup&eacute;",4,front,gasoline,4,1598,156,240,215.0,8.3,6.7
36701,50733,5 speed manual transmission,5,"2-doors, coup&eacute;",5,front,gasoline,6,3164,231,284,245.0,6.1,9.8
36704,68475,5 speed manual transmission,5,"2-doors, coup&eacute;",5,rear,gasoline,6,3164,231,284,245.0,6.1,9.8
36707,96065,5 speed manual transmission,5,"2-doors, coup&eacute;",5,rear,gasoline,6,3600,250,310,260.0,5.7,11.5
36711,97971,6 speed manual transmission,6,"2-doors, coup&eacute;",5,rear,gasoline,6,3600,272,330,270.0,5.6,11.4
36721,103235,6 speed manual transmission,6,"2-doors, coup&eacute;",4,rear,gasoline,6,3387,300,350,280.0,5.2,11.8
36726,105150,6 speed manual transmission,6,"2-doors, coup&eacute;",4,rear,gasoline,6,3596,320,370,285.0,5.0,11.1
36740,116083,6 speed manual transmission,6,"2-doors, coup&eacute;",4,rear,gasoline,6,3596,325,370,285.0,5.0,11.0
36757,116300,6 speed manual transmission,6,"2-doors, coup&eacute;",4,rear,gasoline,6,3614,345,390,289.0,4.9,10.3
36784,114000,7 speed automatic with double clutch,7,"2-doors, coup&eacute;",4,rear,gasoline,6,3436,350,390,287.0,4.6,8.2
36787,73195,5 speed manual transmission,5,"2-doors, coup&eacute;",5,rear,gasoline,6,3164,231,284,245.0,6.1,9.8
36790,102146,5 speed manual transmission,5,"2-doors, coup&eacute;",5,rear,gasoline,6,3600,250,310,260.0,5.7,11.5
36792,112084,6 speed manual transmission,6,"2-doors, coup&eacute;",5,rear,gasoline,6,3600,285,340,275.0,5.4,11.9
36794,116650,6 speed manual transmission,6,"2-doors, coup&eacute;",4,rear,gasoline,6,3596,320,370,285.0,5.0,11.1
36796,57176,5 speed manual transmission,5,"2-doors, convertible",5,front,gasoline,6,3164,231,284,245.0,6.1,9.8
36797,77687,5 speed manual transmission,5,"2-doors, convertible",5,rear,gasoline,6,3164,231,284,245.0,6.1,9.8
36800,110450,5 speed manual transmission,5,"2-doors, convertible",5,rear,gasoline,6,3600,250,310,260.0,5.7,11.5
